Tow Date,Make,Style,Model,Color,Plate,State,Towed to Address,Tow Facility Phone,Inventory Number
2018-05-14T00:00:00,BUIC,4D,,SIL,449354F,TX,10300 S. Doty,(773) 568-8495,2850632
2018-05-14T00:00:00,FORD,LL,TK,RED,AL18018,IL,701 N. Sacramento,(773) 265-7605,6923037
2018-05-14T00:00:00,HOND,VN,TK,GRY,AP14169,IL,10300 S. Doty,(773) 568-8495,2850634
2018-05-11T00:00:00,NISS,LL,,WHI,23318336,GA,701 N. Sacramento,(773) 265-1846,1537441
2018-05-14T00:00:00,VOLK,SW,,BLK,AJ68817,IL,701 N. Sacramento,(773) 265-7605,6923047
2018-05-14T00:00:00,CHRY,4D,,GRY,3H21Y8,TN,10300 S. Doty,(773) 568-8495,2850636
2018-05-14T00:00:00,BUIC,4D,,SIL,VKS908,IN,10300 S. Doty,(773) 568-8495,2850639
2018-05-14T00:00:00,FORD,4D,,SIL,972T820,IL,10300 S. Doty,(773) 568-8495,2850642
2018-05-14T00:00:00,DODG,LL,,GRY,2022324B,IL,10300 S. Doty,(773) 568-8495,2850640
2018-05-14T00:00:00,MERZ,LL,,SIL,847T320,IL,10300 S. Doty,(773) 568-8495,2850641
2018-05-14T00:00:00,CADI,4D,,BLK,AG71840,IL,10300 S. Doty,(773) 568-8495,2850643
2018-05-14T00:00:00,PONT,4D,,SIL,643621,IL,10300 S. Doty,(773) 568-8495,2850646
2018-05-14T00:00:00,CHEV,4D,,SIL,AK59869,IL,701 N. Sacramento,(773) 265-7605,2850644
2018-05-14T00:00:00,FORD,VN,,WHI,1951301,IL,10300 S. Doty,(773) 568-8495,2850647
2018-05-14T00:00:00,CADI,4D,,SIL,AR70993,IL,10300 S. Doty,(773) 568-8495,2850645
2018-05-15T00:00:00,LINC,VN,,GLD,Z671586,IL,701 N. Sacramento,(773) 265-7605,6923061
2018-05-15T00:00:00,NISS,4T,,BLK,130U204,IL,10300 S. Doty,(773) 568-8495,2850654
2018-05-15T00:00:00,JEEP,4D,,BLU,763T640,IL,10300 S. Doty,(773) 568-8495,2850653
2018-05-15T00:00:00,DODG,4D,,RED,V760318,IL,10300 S. Doty,(773) 568-8495,2850656
2018-05-15T00:00:00,CHEV,VN,,SIL,AP15431,IL,10300 S. Doty,(773) 568-8495,2850658
2018-05-15T00:00:00,MERZ,4D,,GLD,AT52137,IL,10300 S. Doty,(773) 568-8495,2850657
2018-05-15T00:00:00,BUIC,4D,,WHI,,IA,701 N. Sacramento,(773) 265-7605,6923074
2018-05-15T00:00:00,DODG,VN,,GRN,E649906,IL,10300 S. Doty,(773) 568-8495,2850661
2018-05-15T00:00:00,ACUR,4T,,GRY,AK63783,IL,701 N. Sacramento,(773) 265-7605,6923079
2018-05-14T00:00:00,NISS,4D,,GRY,S725428,IL,701 N. Sacramento,(773) 265-7605,6923019
2018-05-14T00:00:00,JEEP,LL,TK,GLD,AP24161,IL,701 N. Sacramento,(773) 265-7605,6923026
2018-05-14T00:00:00,CHEV,4D,,TAN,AA55234,IL,701 N. Sacramento,(773) 265-7605,6923025
2018-05-15T00:00:00,FORD,PK,,RED,1116ZA,IL,701 N. Sacramento,(773) 265-1846,1537447
2018-05-15T00:00:00,FORD,VN,,WHI,35704HB,IL,701 N. Sacramento,(773) 265-1846,1537453
2018-05-15T00:00:00,CHRY,VN,,SIL,523JLD,MN,10300 S. Doty,(773) 568-8495,2850670
2018-05-15T00:00:00,HOND,2D,,BLK,,,10300 S. Doty,(773) 568-8495,2850671
2018-05-15T00:00:00,FORD,LL,,BLK,,,10300 S. Doty,(773) 568-8495,2850676
2018-05-15T00:00:00,AUDI,4D,,WHI,833095,IL,701 N. Sacramento,(773) 265-7605,6923118
2018-05-15T00:00:00,LINC,4D,,TAN,,IL,10300 S. Doty,(773) 568-8495,2850678
2018-05-15T00:00:00,NISS,4D,,BLU,AT54285,IL,701 N. Sacramento,(773) 265-7605,6923119
2018-05-15T00:00:00,CHEV,2D,,BLK,AP19438,IL,10300 S. Doty,(773) 568-8495,2850681
2018-05-15T00:00:00,CHEV,4D,,BLU,,IL,10300 S. Doty,(773) 568-8495,2850674
2018-05-15T00:00:00,CHEV,4D,,GRY,J538042,IN,701 N. Sacramento,(773) 265-7605,6923116
2018-05-16T00:00:00,FORD,4D,,BLU,865332,IL,10300 S. Doty,(773) 568-8495,2850683
2018-05-15T00:00:00,SATR,4D,,SIL,AJ8317,IL,10300 S. Doty,(773) 568-8495,2850665
2018-05-15T00:00:00,HOND,4D,,GRY,ZZ43828,IL,701 N. Sacramento,(773) 265-7605,6923125
2018-05-15T00:00:00,DODG,LL,TK,WHI,831T948,IL,701 N. Sacramento,(773) 265-7605,6923127
2018-05-16T00:00:00,BUIC,4D,,WHI,360903,IL,701 N. Sacramento,(773) 265-7605,6923122
2018-05-16T00:00:00,HOND,2D,,SIL,100U206,IL,701 N. Sacramento,(773) 265-7605,6923130
2018-05-16T00:00:00,HOND,4D,,GRY,AJ96024,IL,10300 S. Doty,(773) 568-8495,2850694
2018-05-16T00:00:00,AUDI,SW,,SIL,ZZ42572,IL,701 N. Sacramento,(773) 265-7605,6923181
2018-05-16T00:00:00,ACUR,4D,,GRN,RHP0867,GA,400 E. Lower Wacker,(312) 744-7550,986411
2018-05-15T00:00:00,OLDS,4D,,BLK,AF48032,IL,701 N. Sacramento,(773) 265-7605,6923109
2018-05-16T00:00:00,FORD,PK,,WHI,1823658B,IL,701 N. Sacramento,(773) 265-1846,1537458
2018-05-16T00:00:00,TOYT,VN,TK,TAN,AL95039,IL,10300 S. Doty,(773) 568-8495,478358
2018-05-15T00:00:00,AIRS,,,BRO,,,701 N. Sacramento,(773) 265-1846,1537456
2018-05-16T00:00:00,FORD,LL,,RED,Y753200,IL,701 N. Sacramento,(773) 265-7605,6923217
2018-05-16T00:00:00,BUIC,4D,,BLK,AU43606,IL,10300 S. Doty,(773) 568-8495,2850701
2018-05-16T00:00:00,FORD,LL,,GRN,,,701 N. Sacramento,(773) 265-7605,6923220
2018-05-16T00:00:00,FORD,4D,,WHI,737689,IL,10300 S. Doty,(773) 568-8495,2850702
2018-05-16T00:00:00,CHEV,4D,,GRY,Z730810,IL,10300 S. Doty,(773) 568-8495,2850705
2018-05-16T00:00:00,INFI,4D,,GLD,897T111,IL,10300 S. Doty,(773) 568-8495,2850706
2018-05-16T00:00:00,ACUR,4D,,SIL,893880,IL,10300 S. Doty,(773) 568-8495,2850707
2018-05-16T00:00:00,PONT,4D,,SIL,980T981,IL,701 N. Sacramento,(773) 265-7605,6923224
2018-05-16T00:00:00,CHRY,4D,,SIL,AT59173,IL,701 N. Sacramento,(773) 265-7605,6923223
2018-05-16T00:00:00,TOYT,LL,,SIL,AD55354,IL,701 N. Sacramento,(773) 265-7605,6923227
2018-05-16T00:00:00,MERZ,4D,,GRY,VML888,IL,701 N. Sacramento,(773) 265-7605,6923226
2018-05-16T00:00:00,INFI,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2850716
2018-05-17T00:00:00,BMW,LL,,WHI,GCD6638,OH,400 E. Lower Wacker,(312) 744-7550,986473
2018-05-17T00:00:00,HYUN,4D,,RED,,IL,10300 S. Doty,(773) 568-8495,2850720
2018-05-17T00:00:00,FORD,4D,,GRY,680833,IL,701 N. Sacramento,(773) 265-7605,6923234
2018-05-17T00:00:00,KIA,VN,,COM,AJ68445,IL,701 N. Sacramento,(773) 265-7605,6923246
2018-05-17T00:00:00,HYUN,4D,,GRY,Z991151,IL,701 N. Sacramento,(773) 265-7605,6923248
2018-05-17T00:00:00,SATR,LL,,WHI,Q519607,IL,701 N. Sacramento,(773) 265-7605,6923245
2018-05-17T00:00:00,CHEV,LL,,GRN,AH27107,IL,701 N. Sacramento,(773) 265-7605,6923249
2018-05-17T00:00:00,FORD,VN,,GRY,AS63425,IL,701 N. Sacramento,(773) 265-7605,6923261
2018-05-17T00:00:00,CHRY,4D,,GRY,AD57998,IL,701 N. Sacramento,(773) 265-7605,6923260
2018-05-17T00:00:00,VOLK,4D,,GRY,AT17182,IL,701 N. Sacramento,(773) 265-7605,6923272
2018-05-17T00:00:00,TOYT,4D,,GLD,Z994312,IL,10300 S. Doty,(773) 568-8495,2850729
2018-05-17T00:00:00,HOND,4D,,GRN,185U802,IL,10300 S. Doty,(773) 568-8495,2850728
2018-05-17T00:00:00,VOLK,4D,,WHI,224444,IL,701 N. Sacramento,(773) 265-7605,6923271
2018-05-17T00:00:00,HOND,VN,,GRY,,IL,701 N. Sacramento,(773) 265-7605,6923273
2018-05-17T00:00:00,FORD,PK,,SIL,1688233,IL,701 N. Sacramento,(773) 265-7605,6923275
2018-05-17T00:00:00,PONT,4D,,SIL,8044953,IN,10300 S. Doty,(773) 568-8495,2850734
2018-05-17T00:00:00,CADI,4D,,SIL,V685452,IL,701 N. Sacramento,(773) 265-7605,6923282
2018-05-17T00:00:00,MITS,4D,,SIL,AN16917,IL,701 N. Sacramento,(773) 265-7605,6923287
2018-05-17T00:00:00,FORD,VN,TK,DBL,ZU50312,IL,701 N. Sacramento,(773) 265-7605,6923289
2018-05-17T00:00:00,FORD,LL,,SIL,OASMU9,CT,701 N. Sacramento,(773) 265-7605,1537468
2018-05-17T00:00:00,CHEV,LL,TK,TAN,99620FF,IL,701 N. Sacramento,(773) 265-7605,6923298
2018-05-17T00:00:00,VOLK,4D,,SIL,AT59766,IL,701 N. Sacramento,(773) 265-7605,6923305
2018-05-17T00:00:00,HOND,2D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6923311
2018-05-17T00:00:00,HOND,2D,,RED,Q147968,IL,701 N. Sacramento,(773) 265-7605,6923308
2018-05-17T00:00:00,PONT,SD,,GLD,AN14365,IL,701 N. Sacramento,(773) 265-7605,6923314
2018-05-17T00:00:00,PONT,4D,,RED,541818,IL,10300 S. Doty,(773) 568-8495,2850740
2018-05-17T00:00:00,LINC,4D,,WHI,AE25306,IL,701 N. Sacramento,(773) 265-7605,6923316
2018-05-17T00:00:00,TOYT,4D,,BLK,AU32717,IL,10300 S. Doty,(773) 568-8495,2850744
2018-05-17T00:00:00,CHRY,2D,,WHI,ZU72247,IL,10300 S. Doty,(773) 568-8495,2850747
2018-05-17T00:00:00,BUIC,4D,,WHI,Z905302,IL,10300 S. Doty,(773) 568-8495,2850746
2018-05-17T00:00:00,BUIC,4D,,RED,00194458,IL,701 N. Sacramento,(773) 265-7605,6923318
2018-05-17T00:00:00,NISS,4D,,GRY,E999911,IL,701 N. Sacramento,(773) 265-7605,6923319
2018-05-17T00:00:00,FORD,VN,,WHI,30810U,IL,10300 S. Doty,(773) 568-8495,2850750
2018-05-18T00:00:00,SUBA,2D,,GRN,Q151350,IL,701 N. Sacramento,(773) 265-7605,6923322
2018-05-17T00:00:00,NISS,4D,,GRN,AP25485,IL,10300 S. Doty,(773) 568-8495,2850752
2018-05-18T00:00:00,GMC,LL,,BRO,AL27966,IL,701 N. Sacramento,(773) 265-7605,6923323
2018-05-18T00:00:00,INFI,4T,,SIL,Z379887,IL,701 N. Sacramento,(773) 265-7605,6923330
2018-05-18T00:00:00,FORD,VN,,BLU,641T528,IL,10300 S. Doty,(773) 568-8495,2850755
2018-05-18T00:00:00,DODG,4D,,SIL,934T576,IL,10300 S. Doty,(773) 568-8495,2850756
2018-05-18T00:00:00,CHRY,LL,,TAN,Q815276,IL,701 N. Sacramento,(773) 265-7605,6923340
2018-05-18T00:00:00,PONT,4D,,GRY,6336287,IL,400 E. Lower Wacker,(312) 744-7550,986542
2018-05-18T00:00:00,JEEP,LL,,GLD,6203453,IL,701 N. Sacramento,(773) 265-7605,6923372
2018-05-18T00:00:00,GMC,VN,TK,BLU,965T908,IL,701 N. Sacramento,(773) 265-7605,6923375
2018-05-18T00:00:00,GMC,VN,,BRO,,IL,10300 S. Doty,(773) 568-8495,2850772
2018-05-18T00:00:00,PONT,4D,,SIL,AP15833,IL,10300 S. Doty,(773) 568-8495,2850771
2018-05-18T00:00:00,CHRY,4D,,DBL,AL16551,IL,701 N. Sacramento,(773) 265-7605,6923391
2018-05-18T00:00:00,FORD,4D,,BLK,AG54847,IL,701 N. Sacramento,(773) 265-7605,6923386
2018-05-18T00:00:00,CHEV,LL,,GRY,1957334,IL,701 N. Sacramento,(773) 265-7605,6923400
2018-05-18T00:00:00,BUIC,4D,,BRZ,R214971,IL,701 N. Sacramento,(773) 265-7605,6923399
2018-05-18T00:00:00,CHEV,LL,,BLU,Y762471,IL,701 N. Sacramento,(773) 265-7605,6923398
2018-05-18T00:00:00,BUIC,4D,,BLK,AD63286,IL,701 N. Sacramento,(773) 265-7605,6923401
2018-05-18T00:00:00,CHEV,VN,,RED,337584,IL,701 N. Sacramento,(773) 265-7605,6923403
2018-05-18T00:00:00,CHEV,LL,,TAN,648799,IL,701 N. Sacramento,(773) 265-7605,6923409
2018-05-18T00:00:00,SATR,4D,,BLK,AQ48189,IL,10300 S. Doty,(773) 568-8495,2850778
2018-05-18T00:00:00,DODG,VN,,GRN,J702292,IN,10300 S. Doty,(773) 568-8495,2850779
2018-05-18T00:00:00,BUIC,4D,,MAR,167830,IL,701 N. Sacramento,(773) 265-7605,6923422
2018-05-18T00:00:00,CHEV,LL,,BGE,,IL,701 N. Sacramento,(773) 265-7605,6923417
2018-05-18T00:00:00,PONT,VN,,GRN,X125763,IL,701 N. Sacramento,(773) 265-7605,6923425
2018-05-18T00:00:00,DODG,VN,,GRN,AT86118,IL,701 N. Sacramento,(773) 265-7605,6923426
2018-05-19T00:00:00,BUIC,4D,,MAR,AR52407,IL,10300 S. Doty,(773) 568-8495,2850785
2018-05-19T00:00:00,PONT,4D,,GRY,5105011,MN,701 N. Sacramento,(773) 265-7605,6923437
2018-05-19T00:00:00,NISS,4D,,WHI,E738355,IL,701 N. Sacramento,(773) 265-7605,6923438
2018-05-19T00:00:00,HOND,4D,,BLU,186U200,IL,701 N. Sacramento,(773) 265-7605,6923433
2018-05-19T00:00:00,CHEV,4D,,GRY,993T703,IL,10300 S. Doty,(773) 568-8495,2850786
2018-05-19T00:00:00,NISS,4D,,SIL,996T329,IL,701 N. Sacramento,(773) 265-7605,6923441
2018-05-19T00:00:00,HOND,4D,,BLU,754S729,IL,701 N. Sacramento,(773) 265-7605,6923440
2018-05-19T00:00:00,MERC,4D,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6923439
2018-05-18T00:00:00,DODG,LL,TK,RED,2214018B,IL,10300 S. Doty,(773) 568-8495,2850789
2018-05-19T00:00:00,CHRY,4D,,BLU,AP42838,IL,10300 S. Doty,(773) 568-8495,2850788
2018-05-19T00:00:00,PONT,2D,,ONG,9311010,IL,10300 S. Doty,(773) 568-8495,2850799
2018-05-19T00:00:00,CHEV,4D,,WHI,AG73592,IL,10300 S. Doty,(773) 568-8495,2850797
2018-05-19T00:00:00,CHEV,VN,,BGE,V159843,IL,701 N. Sacramento,(773) 265-7605,6923468
2018-05-19T00:00:00,CHEV,2D,,MAR,AG68853,IL,10300 S. Doty,(773) 568-8495,2850792
2018-05-19T00:00:00,NISS,4D,,WHI,Q598858,IL,701 N. Sacramento,(773) 265-7605,6923493
2018-05-19T00:00:00,FORD,4D,,GRN,AG30888,IL,701 N. Sacramento,(773) 265-7605,6923502
2018-05-19T00:00:00,CHEV,LL,,WHI,Q138812,IL,701 N. Sacramento,(773) 265-7605,6923497
2018-05-19T00:00:00,OLDS,LL,TK,WHI,E764116,IL,701 N. Sacramento,(773) 265-7605,6923546
2018-05-19T00:00:00,CHEV,LL,,GLD,Y736791,IL,701 N. Sacramento,(773) 265-7605,6923542
2018-05-19T00:00:00,OLDS,4D,,BGE,AJ83011,IL,701 N. Sacramento,(773) 265-7605,6923550
2018-05-19T00:00:00,ACUR,4D,,BLK,AL69687,IL,400 E. Lower Wacker,(312) 744-7550,986614
2018-05-19T00:00:00,NISS,4D,,BRO,J643486,IN,10300 S. Doty,(773) 568-8495,2850821
2018-05-19T00:00:00,CHEV,4D,,SIL,136U919,IL,10300 S. Doty,(773) 568-8495,2850827
2018-05-19T00:00:00,HYUN,4D,,WHI,558363,IL,701 N. Sacramento,(773) 265-7605,6923566
2018-05-19T00:00:00,FORD,4D,,WHI,AK19255,IL,701 N. Sacramento,(773) 265-7605,6923565
2018-05-20T00:00:00,CHEV,4D,,GRY,,IL,10300 S. Doty,(773) 568-8495,2850828
2018-05-20T00:00:00,CHEV,VN,TK,WHI,H477929,IL,701 N. Sacramento,(773) 265-7605,6923580
2018-05-20T00:00:00,PONT,4D,,BRZ,923960,IL,701 N. Sacramento,(773) 265-7605,6923586
2018-05-20T00:00:00,LEXS,4D,,BLK,Q523986,IL,10300 S. Doty,(773) 568-8495,2850831
2018-05-20T00:00:00,BUIC,VN,,BLU,Z755939,IL,701 N. Sacramento,(773) 265-7605,6923594
2018-05-20T00:00:00,CHEV,2D,,GLD,Z674098,IL,10300 S. Doty,(773) 568-8495,2850834
2018-05-20T00:00:00,FORD,4D,,SIL,AP50912,IL,10300 S. Doty,(773) 568-8495,2850832
2018-05-20T00:00:00,JEEP,LL,,BLK,,IL,701 N. Sacramento,(773) 265-7605,6923598
2018-05-20T00:00:00,CHEV,4D,,GRY,AD13153,IL,701 N. Sacramento,(773) 265-7605,6923601
2018-05-20T00:00:00,HOND,VN,TK,BLU,N172556,IL,701 N. Sacramento,(773) 265-7605,6923608
2018-05-20T00:00:00,DODG,4D,,MAR,HIVA23,FL,701 N. Sacramento,(773) 265-7605,6923627
2018-05-20T00:00:00,SUBA,SW,,WHI,E437871,IL,701 N. Sacramento,(773) 265-7605,6923611
2018-05-20T00:00:00,CHEV,LL,TK,MAR,Q528564,IL,10300 S. Doty,(773) 568-8495,2850845
2018-05-20T00:00:00,CHEV,4D,,BLK,AN58842,IL,701 N. Sacramento,(773) 265-7605,6923639
2018-05-20T00:00:00,CHEV,LL,TK,GLD,AR15188,IL,701 N. Sacramento,(773) 265-7605,6923640
2018-05-20T00:00:00,CHEV,4D,,RED,837659,IL,701 N. Sacramento,(773) 265-7605,6923642
2018-05-20T00:00:00,TOYT,4D,,TAN,,IL,701 N. Sacramento,(773) 265-7605,6923644
2018-05-20T00:00:00,HOND,4D,,GRY,AC59797,IL,701 N. Sacramento,(773) 265-7605,6923651
2018-05-20T00:00:00,NISS,4D,ALT,GRN,,,10300 S. Doty,(773) 568-8495,2850863
2018-05-20T00:00:00,PONT,4D,GRA,GRY,AD63351,IL,701 N. Sacramento,(773) 265-7605,6923654
2018-05-20T00:00:00,FORD,4D,,BLU,AP19441,IL,10300 S. Doty,(773) 568-8495,2850868
2018-05-20T00:00:00,VOLK,4D,,SIL,AQ45159,IL,10300 S. Doty,(773) 568-8495,2850866
2018-05-20T00:00:00,CHEV,2D,,SIL,566374,IL,10300 S. Doty,(773) 568-8495,2850870
2018-05-20T00:00:00,CHEV,2D,,RED,AS76426,IL,701 N. Sacramento,(773) 265-7605,6923662
2018-05-20T00:00:00,CHEV,LL,TAH,TAN,937T809,IL,701 N. Sacramento,(773) 265-7605,6923661
2018-05-20T00:00:00,CHEV,4D,,WHI,AQ13350,IL,701 N. Sacramento,(773) 265-7605,6923663
2018-05-20T00:00:00,CHEV,4D,,GLD,,,701 N. Sacramento,(773) 265-7605,6923664
2018-05-20T00:00:00,CADI,4D,,GLD,13154A5,TX,10300 S. Doty,(773) 568-8495,2850872
2018-05-20T00:00:00,HOND,4D,,GRN,V205270,IL,10300 S. Doty,(773) 568-8495,2850874
2018-05-20T00:00:00,TOYT,4D,,BLU,Z997370,IL,10300 S. Doty,(773) 568-8495,2850873
2018-05-21T00:00:00,DODG,VN,,SIL,,IL,Police Pound,,6923674
2018-05-21T00:00:00,FORD,VN,,RED,Z153315,IL,701 N. Sacramento,(773) 265-7605,6923671
2018-05-21T00:00:00,HYUN,4D,,GRN,AL47694,IL,10300 S. Doty,(773) 568-8495,2850878
2018-05-20T00:00:00,CHEV,2D,,SIL,309873F,TX,10300 S. Doty,(773) 568-8495,2850881
2018-05-21T00:00:00,MERZ,4D,,BGE,AN19208,IL,701 N. Sacramento,(773) 265-7605,6923680
2018-05-21T00:00:00,AUDI,4D,,SIL,AJ13315,IL,701 N. Sacramento,(773) 265-7605,6923683
2018-05-21T00:00:00,KIA,4D,,BLU,AF63324,IL,701 N. Sacramento,(773) 265-7605,6923687
2018-05-21T00:00:00,DODG,4D,,RED,204U946,IL,701 N. Sacramento,(773) 265-7605,6923686
2018-05-21T00:00:00,NISS,4D,,BLK,ZU55579,IL,701 N. Sacramento,(773) 265-7605,6923691
2018-05-21T00:00:00,MERZ,4D,,BLK,AQ73408,IL,10300 S. Doty,(773) 568-8495,2850892
2018-05-21T00:00:00,TOYT,4D,,TAN,AB24216,IL,701 N. Sacramento,(773) 265-7605,6923695
2018-05-21T00:00:00,CHEV,4D,,BLU,J986032,IN,701 N. Sacramento,(773) 265-7605,6923698
2018-05-21T00:00:00,TOYT,4D,,WHI,,TX,10300 S. Doty,(773) 568-8495,2850896
2018-05-21T00:00:00,DODG,4D,,BLK,AE68904,IL,10300 S. Doty,(773) 568-8495,2850900
2018-05-21T00:00:00,PONT,4D,,GRY,,,10300 S. Doty,(773) 568-8495,2850905
2018-05-21T00:00:00,DODG,2D,,GRY,FL453AA,IN,701 N. Sacramento,(773) 265-7605,692370
2018-05-21T00:00:00,NISS,4D,,SIL,AS62116,IL,10300 S. Doty,(773) 568-8495,2850918
2018-05-21T00:00:00,HYUN,4D,,BLU,,,10300 S. Doty,(773) 568-8495,2850917
2018-05-21T00:00:00,HOND,4D,,GRN,698579,IL,701 N. Sacramento,(773) 265-7605,6923714
2018-05-21T00:00:00,CADI,4D,,BLK,ZU48052,IL,701 N. Sacramento,(773) 265-7605,6923713
2018-05-21T00:00:00,HOND,4D,,GRN,901TGS,IN,10300 S. Doty,(773) 568-8495,2850921
2018-05-22T00:00:00,CHEV,4D,,WHI,Q962297,IL,701 N. Sacramento,(773) 265-7605,6923721
2018-05-22T00:00:00,CHEV,4D,,BLK,AS87468,IL,10300 S. Doty,(773) 568-8495,2850923
2018-05-22T00:00:00,CHEV,4D,,BLK,AQ74543,IL,701 N. Sacramento,(773) 265-7605,6923722
2018-05-22T00:00:00,ROYC,4D,,WHI,5K79U6,TN,10300 S. Doty,(773) 568-8495,2850924
2018-05-22T00:00:00,HOND,4D,,TAN,641T530,IL,701 N. Sacramento,(773) 265-7605,6923724
2018-05-22T00:00:00,CHEV,LL,TK,GRN,E387545,IL,10300 S. Doty,(773) 568-8495,2850928
2018-05-22T00:00:00,HOND,4D,,WHI,J666494,IN,10300 S. Doty,(773) 568-8495,2850930
2018-05-22T00:00:00,SATR,4D,,GLD,AQ49089,IL,10300 S. Doty,(773) 568-8495,2850926
2018-05-22T00:00:00,CHEV,2D,,WHI,CNZ095,IL,701 N. Sacramento,(773) 265-7605,6923728
2018-05-22T00:00:00,CHEV,4D,,RED,114U546,IL,10300 S. Doty,(773) 568-8495,2850935
2018-05-22T00:00:00,FORD,VN,TK,WHI,HAL7806,OH,10300 S. Doty,(773) 568-8495,2850933
2018-05-22T00:00:00,CHEV,4D,,BLU,8044574,IN,701 N. Sacramento,(773) 265-7605,6923733
2018-05-22T00:00:00,NISS,4D,,GRN,295913,IL,701 N. Sacramento,(773) 265-7605,6923735
2018-05-22T00:00:00,FORD,4D,,GRY,K808837,IL,701 N. Sacramento,(773) 265-1846,1537474
2018-05-22T00:00:00,SATR,4D,,GRN,Q458032,IL,10300 S. Doty,(773) 568-8495,2850941
2018-05-22T00:00:00,LEXS,4D,,GLD,Q626307,IL,10300 S. Doty,(773) 568-8495,2850948
2018-05-22T00:00:00,PONT,4D,BON,SIL,AN73354,IL,701 N. Sacramento,(773) 265-7605,6923752
2018-05-22T00:00:00,CHEV,4D,,RED,AB92157,IL,701 N. Sacramento,(773) 265-7605,6923754
2018-05-22T00:00:00,SUBA,4D,,MAR,AP48705,IL,701 N. Sacramento,(773) 265-7605,6923758
2018-05-22T00:00:00,FORD,TT,TK,RED,118159TW,IL,10300 S. Doty,(773) 568-8495,2850964
2018-05-22T00:00:00,HOND,4D,,GLD,Q477348,IL,10300 S. Doty,(773) 568-8495,2850967
2018-05-22T00:00:00,MERZ,4D,E32,WHI,283688,IL,701 N. Sacramento,(773) 265-7605,6923764
2018-05-22T00:00:00,DODG,LL,TK,GLD,AT57189,IL,10300 S. Doty,(773) 568-8495,2850969
2018-05-22T00:00:00,OLDS,4D,,SIL,901859,IL,10300 S. Doty,(773) 568-8495,2850971
2018-05-22T00:00:00,HOND,LL,,SIL,AL17240,IL,10300 S. Doty,(773) 568-8495,2850973
2018-05-22T00:00:00,HOND,4D,,SIL,AR12280,IL,701 N. Sacramento,(773) 265-7605,6923772
2018-05-22T00:00:00,PONT,4D,,GRN,837334,IL,701 N. Sacramento,(773) 265-7605,6923776
2018-05-22T00:00:00,FORD,VN,,WHI,1919731B,IL,10300 S. Doty,(773) 568-8495,2850974
2018-05-22T00:00:00,NISS,4D,,BLK,109U074,IL,10300 S. Doty,(773) 568-8495,2850975
2018-05-22T00:00:00,TOYT,4D,,BLK,P941076,IL,10300 S. Doty,(773) 568-8495,2850977
2018-05-23T00:00:00,BMW,4D,,WHI,AT59597,IL,701 N. Sacramento,(773) 265-7605,6923779
2018-05-23T00:00:00,CHEV,PK,,,568FHB,KY,701 N. Sacramento,(773) 265-7605,6923778
2018-05-23T00:00:00,CHEV,,TK,BLK,157U674,IL,10300 S. Doty,(773) 568-8495,2850982
2018-05-23T00:00:00,OLDS,4D,,GRY,AL53751,IL,701 N. Sacramento,(773) 265-7605,6923782
2018-05-23T00:00:00,KIA,4D,,RED,667225,IL,10300 S. Doty,(773) 568-8495,2850996
2018-05-23T00:00:00,CHEV,VN,,WHI,Z252790,IL,701 N. Sacramento,(773) 265-7605,6923790
2018-05-23T00:00:00,HOND,2D,,GLD,144U501,IL,701 N. Sacramento,(773) 265-7605,6923796
2018-05-23T00:00:00,CHEV,4D,,SIL,,IL,701 N. Sacramento,(773) 265-7605,6923791
2018-05-23T00:00:00,PONT,4D,,BLU,,IL,701 N. Sacramento,(773) 265-7605,6923795
2018-05-23T00:00:00,HOND,4D,,TAN,AJ65729,IL,10300 S. Doty,(773) 568-8495,2850998
2018-05-23T00:00:00,CADI,4D,,GRY,Z160801,IL,10300 S. Doty,(773) 568-8495,2850997
2018-05-23T00:00:00,HOND,4T,,GRY,Z861723,IL,701 N. Sacramento,(773) 265-7605,6923798
2018-05-17T00:00:00,ZCZY,LL,,WHI,,,701 N. Sacramento,(773) 265-7605,6923288
2018-05-23T00:00:00,VOLV,4D,,SIL,005D6JM,OH,701 N. Sacramento,(773) 265-7605,6923814
2018-05-21T00:00:00,CHEV,PK,,GRN,,,701 N. Sacramento,(773) 265-7605,6923684
2018-05-23T00:00:00,VOLV,LL,,BLU,9CL1058,IL,10300 S. Doty,(773) 568-8495,2851046
2018-05-23T00:00:00,FORD,4D,,WHI,AK37199,IL,701 N. Sacramento,(773) 265-7605,6923821
2018-05-23T00:00:00,HYUN,4D,,BLK,AJ23026,IL,10300 S. Doty,(773) 568-8495,2851050
2018-05-23T00:00:00,JEEP,LL,,SIL,774662,IL,10300 S. Doty,(773) 568-8495,2851062
2018-05-23T00:00:00,FORD,2D,,GRY,81L5056,TX,701 N. Sacramento,(773) 265-7605,6923828
2018-05-23T00:00:00,PONT,4D,,SIL,934T545,IL,701 N. Sacramento,(773) 265-7605,6923834
2018-05-23T00:00:00,CHRY,SW,,RED,,,10300 S. Doty,(773) 785-9752,1718321
2018-05-23T00:00:00,CADI,LL,TK,SIL,V611922,IL,10300 S. Doty,(773) 568-8495,2851084
2018-05-23T00:00:00,PONT,4D,,GRY,219654F,TX,701 N. Sacramento,(773) 265-7605,6923835
